사용일자,노선명,역명,승차총승객수,하차총승객수,자치구
20180111,5호선,아차산(어린이대공원후문),14432.0,13990.0,광진구
20180111,5호선,광나루(장신대),14187.0,12531.0,광진구
20180111,6호선,봉화산(서울의료원),10259.0,9297.0,중랑구
20180111,7호선,먹골,11074.0,10903.0,중랑구
20180111,7호선,중화,11696.0,11205.0,중랑구
20180111,7호선,상봉(시외버스터미널),17787.0,16842.0,중랑구
20180111,7호선,면목,16019.0,15699.0,중랑구
20180111,7호선,사가정,15973.0,16010.0,중랑구
20180111,7호선,용마산,6516.0,6021.0,중랑구
20180111,7호선,중곡,10588.0,10013.0,광진구
20180111,7호선,군자(능동),15147.0,9607.0,광진구
20180111,7호선,어린이대공원(세종대),12965.0,12566.0,광진구
20180111,7호선,건대입구,16562.0,17253.0,광진구
20180111,7호선,뚝섬유원지,7095.0,6996.0,광진구
20180111,우이신설선,신설동,1484.0,1565.0,동대문구
20180112,우이신설선,신설동,1499.0,1637.0,동대문구
20180112,1호선,신설동,16707.0,16092.0,동대문구
20180112,1호선,제기동,16960.0,17025.0,동대문구
20180112,1호선,청량리(서울시립대입구),24493.0,25487.0,동대문구
20180112,2호선,상왕십리,14956.0,14146.0,성동구
20180112,2호선,왕십리(성동구청),20502.0,16811.0,성동구
20180112,2호선,한양대,9379.0,9961.0,성동구
20180112,2호선,뚝섬,18392.0,19927.0,성동구
20180112,2호선,성수,31994.0,34598.0,성동구
20180112,2호선,건대입구,45092.0,52575.0,광진구
20180112,2호선,구의(광진구청),25880.0,25023.0,광진구
20180112,2호선,강변(동서울터미널),49068.0,47879.0,광진구
20180112,2호선,용답,2631.0,2588.0,성동구
20180112,2호선,신답,1372.0,1581.0,성동구
20180112,2호선,신설동,4820.0,5003.0,동대문구
20180112,2호선,용두(동대문구청),2376.0,2490.0,동대문구
20180112,3호선,연신내,43309.0,41564.0,중랑구
20180112,3호선,금호,9045.0,8251.0,성동구
20180112,3호선,옥수,10160.0,10656.0,성동구
20180112,경원선,옥수,56.0,25.0,성동구
20180112,경원선,왕십리(성동구청),16303.0,19438.0,성동구
20180112,경원선,청량리(서울시립대입구),14892.0,16860.0,동대문구
20180112,중앙선,상봉(시외버스터미널),5851.0,5795.0,중랑구
20180112,경춘선,신내,562.0,631.0,중랑구
20180112,5호선,신금호,6308.0,6111.0,성동구
20180112,5호선,행당,9031.0,7901.0,성동구
20180112,5호선,왕십리(성동구청),5416.0,6420.0,성동구
20180112,5호선,마장,6507.0,6132.0,성동구
20180112,5호선,답십리,17561.0,15867.0,성동구
20180112,5호선,장한평,20549.0,20853.0,동대문구
20180112,5호선,군자(능동),11740.0,14792.0,광진구
20180112,5호선,아차산(어린이대공원후문),14496.0,13808.0,광진구
20180112,5호선,광나루(장신대),14324.0,12626.0,광진구
20180112,6호선,연신내,2.0,0.0,중랑구
20180112,6호선,봉화산(서울의료원),10183.0,9210.0,중랑구
20180112,7호선,먹골,11255.0,10765.0,중랑구
20180112,7호선,중화,11839.0,11152.0,중랑구
20180112,7호선,상봉(시외버스터미널),17987.0,17150.0,중랑구
20180112,7호선,면목,15841.0,15095.0,중랑구
20180112,7호선,사가정,16252.0,16203.0,중랑구
20180112,7호선,용마산,6667.0,5931.0,중랑구
20180112,7호선,중곡,10795.0,9777.0,광진구
20180112,7호선,군자(능동),15346.0,9621.0,광진구
20180112,7호선,어린이대공원(세종대),12794.0,12386.0,광진구
20180112,7호선,건대입구,16683.0,17837.0,광진구
20180112,7호선,뚝섬유원지,7068.0,6673.0,광진구
20180113,7호선,뚝섬유원지,6146.0,5944.0,광진구
20180113,7호선,건대입구,15974.0,17273.0,광진구
20180113,7호선,어린이대공원(세종대),11407.0,11044.0,광진구
20180113,7호선,군자(능동),12348.0,6884.0,광진구
20180113,7호선,중곡,7735.0,7160.0,광진구
20180113,7호선,용마산,5262.0,4659.0,중랑구
20180113,7호선,사가정,13612.0,13350.0,중랑구
20180113,7호선,면목,12455.0,11759.0,중랑구
20180113,7호선,상봉(시외버스터미널),15978.0,15499.0,중랑구
20180113,7호선,중화,9068.0,8357.0,중랑구
20180113,7호선,먹골,9522.0,9114.0,중랑구
20180113,6호선,봉화산(서울의료원),6754.0,6436.0,중랑구
20180113,5호선,광나루(장신대),10625.0,9897.0,광진구
20180113,5호선,아차산(어린이대공원후문),12414.0,11690.0,광진구
20180113,5호선,군자(능동),9347.0,12295.0,광진구
20180113,5호선,장한평,13813.0,13889.0,동대문구
20180113,5호선,답십리,12717.0,11768.0,성동구
20180113,5호선,마장,4832.0,4432.0,성동구
20180113,5호선,왕십리(성동구청),4477.0,5629.0,성동구
20180113,5호선,행당,6524.0,5590.0,성동구
20180113,5호선,신금호,4715.0,4772.0,성동구
20180113,경춘선,신내,477.0,500.0,중랑구
20180113,중앙선,상봉(시외버스터미널),5274.0,5436.0,중랑구
20180113,경원선,청량리(서울시립대입구),18571.0,20057.0,동대문구
20180113,경원선,왕십리(성동구청),15732.0,18419.0,성동구
20180113,경원선,옥수,44.0,38.0,성동구
20180113,3호선,옥수,8195.0,8546.0,성동구
20180113,3호선,금호,7021.0,6441.0,성동구
20180113,3호선,연신내,36264.0,35203.0,중랑구
20180113,2호선,용두(동대문구청),1920.0,1964.0,동대문구
20180113,2호선,신설동,4454.0,4298.0,동대문구
20180113,2호선,신답,1101.0,1165.0,성동구
20180113,2호선,용답,2161.0,2137.0,성동구
20180113,2호선,강변(동서울터미널),49550.0,48972.0,광진구
20180113,2호선,구의(광진구청),18800.0,18024.0,광진구
20180113,2호선,건대입구,44853.0,52416.0,광진구
20180113,2호선,성수,14880.0,16035.0,성동구
20180113,2호선,뚝섬,10464.0,10558.0,성동구
20180113,2호선,한양대,5425.0,5656.0,성동구
20180113,2호선,왕십리(성동구청),17330.0,15185.0,성동구
20180113,2호선,상왕십리,10848.0,10001.0,성동구
20180113,1호선,청량리(서울시립대입구),26549.0,28382.0,동대문구
20180113,1호선,제기동,18587.0,19342.0,동대문구
20180113,1호선,신설동,12559.0,11888.0,동대문구
20180113,우이신설선,신설동,1143.0,1167.0,동대문구
20180114,1호선,신설동,9780.0,9033.0,동대문구
20180114,1호선,제기동,14156.0,14510.0,동대문구
20180114,1호선,청량리(서울시립대입구),21075.0,21318.0,동대문구
20180114,2호선,상왕십리,7638.0,7244.0,성동구
20180114,2호선,왕십리(성동구청),12818.0,10863.0,성동구
20180114,2호선,한양대,7955.0,7928.0,성동구
20180114,2호선,뚝섬,7177.0,7362.0,성동구
20180114,2호선,성수,9323.0,10087.0,성동구
20180114,2호선,건대입구,35738.0,37640.0,광진구
20180114,2호선,구의(광진구청),13257.0,12901.0,광진구
20180114,2호선,강변(동서울터미널),38464.0,40655.0,광진구
20180114,2호선,용답,1820.0,1843.0,성동구
20180114,2호선,신답,749.0,856.0,성동구
20180114,2호선,신설동,3703.0,3720.0,동대문구
20180114,2호선,용두(동대문구청),1169.0,1191.0,동대문구
20180114,3호선,연신내,27224.0,26141.0,중랑구
20180114,3호선,금호,5159.0,4810.0,성동구
20180114,3호선,옥수,5704.0,6319.0,성동구
20180114,경원선,옥수,48.0,15.0,성동구
20180114,경원선,왕십리(성동구청),11499.0,12934.0,성동구
20180114,경원선,청량리(서울시립대입구),14710.0,14793.0,동대문구
20180114,중앙선,상봉(시외버스터미널),4330.0,4232.0,중랑구
20180114,경춘선,신내,412.0,435.0,중랑구
20180114,5호선,신금호,3371.0,3607.0,성동구
20180114,5호선,행당,5053.0,4684.0,성동구
20180114,5호선,왕십리(성동구청),3116.0,3702.0,성동구
20180114,5호선,마장,3177.0,3107.0,성동구
20180114,5호선,답십리,9110.0,8422.0,성동구
20180114,5호선,장한평,9607.0,9424.0,동대문구
20180114,5호선,군자(능동),6731.0,8969.0,광진구
20180114,5호선,아차산(어린이대공원후문),9842.0,9828.0,광진구
20180114,5호선,광나루(장신대),7848.0,7635.0,광진구
20180114,6호선,봉화산(서울의료원),4794.0,4605.0,중랑구
20180114,7호선,먹골,6403.0,6225.0,중랑구
20180114,7호선,중화,6744.0,6404.0,중랑구
20180114,7호선,상봉(시외버스터미널),11130.0,10305.0,중랑구
20180114,7호선,면목,9345.0,9311.0,중랑구
20180114,7호선,사가정,10367.0,10031.0,중랑구
20180114,7호선,용마산,3933.0,3888.0,중랑구
20180114,7호선,중곡,5967.0,5706.0,광진구
20180114,7호선,군자(능동),9391.0,5420.0,광진구
20180114,7호선,어린이대공원(세종대),8755.0,8626.0,광진구
20180114,7호선,건대입구,11098.0,11365.0,광진구
20180114,7호선,뚝섬유원지,5243.0,5096.0,광진구
20180114,우이신설선,신설동,928.0,997.0,동대문구
20180115,우이신설선,신설동,1737.0,1787.0,동대문구
20180115,7호선,뚝섬유원지,8024.0,7796.0,광진구
20180115,7호선,건대입구,15996.0,16978.0,광진구
20180115,7호선,어린이대공원(세종대),13029.0,12633.0,광진구
20180115,7호선,군자(능동),15828.0,10231.0,광진구
20180115,7호선,중곡,11084.0,10469.0,광진구
20180115,7호선,용마산,6886.0,6381.0,중랑구
20180115,7호선,사가정,16918.0,17051.0,중랑구
20180115,7호선,면목,16667.0,16100.0,중랑구
20180115,7호선,상봉(시외버스터미널),18750.0,17815.0,중랑구
20180115,7호선,중화,12218.0,11775.0,중랑구
20180115,7호선,먹골,11753.0,11524.0,중랑구
20180115,6호선,봉화산(서울의료원),10688.0,9786.0,중랑구
20180115,5호선,광나루(장신대),14981.0,13322.0,광진구
20180115,5호선,아차산(어린이대공원후문),14831.0,14498.0,광진구
20180115,5호선,군자(능동),11992.0,14892.0,광진구
20180115,5호선,장한평,20736.0,20729.0,동대문구
20180115,5호선,답십리,18309.0,16555.0,성동구
20180115,5호선,마장,6808.0,6318.0,성동구
20180115,5호선,왕십리(성동구청),5532.0,6276.0,성동구
20180115,5호선,행당,9358.0,8293.0,성동구
20180115,5호선,신금호,6543.0,6608.0,성동구
20180115,경춘선,신내,713.0,697.0,중랑구
20180115,중앙선,상봉(시외버스터미널),6300.0,6240.0,중랑구
20180115,경원선,청량리(서울시립대입구),15422.0,17148.0,동대문구
20180115,경원선,왕십리(성동구청),16273.0,18657.0,성동구
20180115,경원선,옥수,64.0,33.0,성동구
20180115,3호선,옥수,10658.0,11126.0,성동구
20180115,3호선,금호,9457.0,8825.0,성동구
20180115,3호선,연신내,45264.0,43106.0,중랑구
20180115,2호선,용두(동대문구청),2593.0,2711.0,동대문구
20180115,2호선,신설동,4198.0,4419.0,동대문구
20180115,2호선,신답,1498.0,1763.0,성동구
20180115,2호선,용답,2738.0,2734.0,성동구
20180115,2호선,강변(동서울터미널),46920.0,46287.0,광진구
20180115,2호선,구의(광진구청),26782.0,26285.0,광진구
20180115,2호선,건대입구,44130.0,47843.0,광진구
20180115,2호선,성수,32943.0,35214.0,성동구
20180115,2호선,뚝섬,18775.0,20037.0,성동구
20180115,2호선,한양대,9427.0,10488.0,성동구
20180115,2호선,왕십리(성동구청),19725.0,16049.0,성동구
20180115,2호선,상왕십리,15164.0,14774.0,성동구
20180115,1호선,청량리(서울시립대입구),28747.0,29237.0,동대문구
20180115,1호선,제기동,22962.0,23626.0,동대문구
20180115,1호선,신설동,17319.0,16912.0,동대문구
20180116,1호선,신설동,17262.0,17045.0,동대문구
20180116,1호선,제기동,21691.0,22121.0,동대문구
20180116,1호선,청량리(서울시립대입구),27791.0,28575.0,동대문구
20180116,2호선,상왕십리,14964.0,14617.0,성동구
20180116,2호선,왕십리(성동구청),20175.0,16401.0,성동구
20180116,2호선,한양대,9518.0,10338.0,성동구
20180116,2호선,뚝섬,19399.0,20805.0,성동구
20180116,2호선,성수,32761.0,35429.0,성동구
20180116,2호선,건대입구,44353.0,48213.0,광진구
20180116,2호선,구의(광진구청),26709.0,26114.0,광진구
20180116,2호선,강변(동서울터미널),44774.0,44490.0,광진구
20180116,2호선,용답,2735.0,2660.0,성동구
20180116,2호선,신답,1558.0,1749.0,성동구
20180116,2호선,신설동,4137.0,4174.0,동대문구
20180116,2호선,용두(동대문구청),2528.0,2655.0,동대문구
20180116,3호선,연신내,44572.0,42432.0,중랑구
20180116,3호선,금호,9456.0,8749.0,성동구
20180116,3호선,옥수,10681.0,11136.0,성동구
20180116,경원선,옥수,44.0,26.0,성동구
20180116,경원선,왕십리(성동구청),16188.0,18733.0,성동구
20180116,경원선,청량리(서울시립대입구),15223.0,16818.0,동대문구
20180116,중앙선,상봉(시외버스터미널),6100.0,6135.0,중랑구
20180116,경춘선,신내,624.0,686.0,중랑구
20180116,5호선,신금호,6612.0,6567.0,성동구
20180116,5호선,행당,9450.0,8598.0,성동구
20180116,5호선,왕십리(성동구청),5534.0,6292.0,성동구
20180116,5호선,마장,6727.0,6383.0,성동구
20180116,5호선,답십리,18249.0,16789.0,성동구
20180116,5호선,장한평,20601.0,20650.0,동대문구
20180116,5호선,군자(능동),12261.0,15033.0,광진구
20180116,5호선,아차산(어린이대공원후문),15247.0,14465.0,광진구
20180116,5호선,광나루(장신대),14934.0,13097.0,광진구
20180116,6호선,봉화산(서울의료원),10911.0,10009.0,중랑구
20180116,7호선,먹골,11634.0,11346.0,중랑구
20180116,7호선,중화,12206.0,11789.0,중랑구
20180116,7호선,상봉(시외버스터미널),18541.0,17524.0,중랑구
20180116,7호선,면목,16658.0,16318.0,중랑구
20180116,7호선,사가정,16846.0,16848.0,중랑구
20180116,7호선,용마산,6927.0,6428.0,중랑구
20180116,7호선,중곡,11089.0,10372.0,광진구
20180116,7호선,군자(능동),15887.0,10206.0,광진구
20180116,7호선,어린이대공원(세종대),13170.0,12823.0,광진구
20180116,7호선,건대입구,16302.0,17182.0,광진구
20180116,7호선,뚝섬유원지,8113.0,7904.0,광진구
20180116,우이신설선,신설동,1608.0,1751.0,동대문구
20180117,1호선,신설동,17422.0,17198.0,동대문구
20180117,1호선,제기동,22123.0,22537.0,동대문구
20180117,1호선,청량리(서울시립대입구),28071.0,29211.0,동대문구
20180117,2호선,상왕십리,15762.0,15021.0,성동구
20180117,2호선,왕십리(성동구청),21119.0,17277.0,성동구
20180117,2호선,한양대,9204.0,9919.0,성동구
20180117,2호선,뚝섬,19709.0,21110.0,성동구
20180117,2호선,성수,33563.0,36291.0,성동구
20180117,2호선,건대입구,46322.0,50694.0,광진구
20180117,2호선,구의(광진구청),27778.0,26990.0,광진구
20180117,2호선,강변(동서울터미널),46491.0,45398.0,광진구
20180117,2호선,용답,2765.0,2773.0,성동구
20180117,2호선,신답,1544.0,1815.0,성동구
20180117,2호선,신설동,4245.0,4372.0,동대문구
20180117,2호선,용두(동대문구청),2524.0,2682.0,동대문구
20180117,3호선,연신내,46380.0,44476.0,중랑구
20180117,3호선,금호,9693.0,8980.0,성동구
20180117,3호선,옥수,10979.0,11464.0,성동구
20180117,경원선,옥수,58.0,36.0,성동구
20180117,경원선,왕십리(성동구청),17175.0,19730.0,성동구
20180117,경원선,청량리(서울시립대입구),15730.0,17333.0,동대문구
20180117,중앙선,상봉(시외버스터미널),6138.0,6194.0,중랑구
20180117,경춘선,신내,679.0,747.0,중랑구
20180117,5호선,신금호,6673.0,6629.0,성동구
20180117,5호선,행당,9721.0,8614.0,성동구
20180117,5호선,왕십리(성동구청),5880.0,6625.0,성동구
20180117,5호선,마장,6923.0,6502.0,성동구
20180117,5호선,답십리,19010.0,17179.0,성동구
20180117,5호선,장한평,21695.0,21723.0,동대문구
20180117,5호선,군자(능동),12306.0,15632.0,광진구
20180117,5호선,아차산(어린이대공원후문),15781.0,15062.0,광진구
20180117,5호선,광나루(장신대),15806.0,13909.0,광진구
20180117,6호선,봉화산(서울의료원),11071.0,10177.0,중랑구
20180117,7호선,먹골,11886.0,11599.0,중랑구
20180117,7호선,중화,12443.0,11957.0,중랑구
20180117,7호선,상봉(시외버스터미널),19273.0,18436.0,중랑구
20180117,7호선,면목,16955.0,16308.0,중랑구
20180117,7호선,사가정,17301.0,17473.0,중랑구
